# software: krepp	version: v0.8.3	invocation :/Users/asapci/Desktop/krepp/software-repository/krepp dist -i data/toy-index -q data/query_mixture.fq.gz --num-threads 4 --filter -o results/distances_filtered.tsv
SEQ_ID	REFERENCE_NAME	DIST
NC_021291.1-50701	Spiribacter_salinus	0.03182
NC_021291.1-35405	Spiribacter_salinus	0.01563
NC_022664.1-74608	Erythrobacter_aurantius	0.20538
NZ_CP006019.1-15235	NA	NaN
NC_020520.1-21644	NA	NaN
NC_013960.1-52350	NA	NaN
NC_013960.1-112338	NA	NaN
NC_009663.1-33008	NA	NaN
NC_019566.1-24058	NA	NaN
NZ_CP018030.1-366	Marinomonas_mediterranea	0.20601
NC_007484.1-50169	Nitrosococcus_oceani	0.01222
NC_008818.1-25535	NA	NaN
NC_008818.1-35037	NA	NaN
NC_008818.1-76527	NA	NaN
NC_013960.1-95666	Nitrosococcus_wardiae	0.12425
NC_008818.1-94549	NA	NaN
NC_008818.1-45393	NA	NaN
NC_013960.1-506	Nitrosococcus_wardiae	0.07264
NC_019566.1-10789	NA	NaN
NC_020520.1-3605	Ilumatobacter_sp	0.20474
NZ_CP018029.1-7615	Alteromonas_mediterranea	0.00001
NC_008818.1-32726	NA	NaN
NC_013960.1-103273	Nitrosococcus_wardiae	0.10332
NZ_CP006019.1-11161	Palaeococcus_ferrophilus	0.06404
NC_022664.1-138638	Spiribacter_roseus	0.11275
NZ_CP006019.1-20823	NA	NaN
NC_008818.1-46075	NA	NaN
NZ_CP017057.1-212	Erythrobacter_aurantius	0.17171
NZ_CP017057.1-212	Erythrobacter_litoralis	0.12056
NC_021291.1-17641	Spiribacter_salinus	0.00527
NC_011312.1-13780	Aliivibrio_salmonicida	0.00001
NC_022664.1-142681	NA	NaN
NC_019940.1-14107	NA	NaN
NC_007484.1-36267	Nitrosococcus_oceani	0.00001
NC_009663.1-49363	NA	NaN
NC_009663.1-36009	NA	NaN
NZ_AP043870.1-7405	NA	NaN
NC_022664.1-30598	NA	NaN
NZ_AP043870.1-10454	Pyrodictium_occultum	0.20501
NC_022664.1-120308	Spiribacter_roseus	0.09796
NC_015387.1-11474	NA	NaN
NZ_CP018030.1-1992	NA	NaN
NC_015559.1-3177	Marinomonas_posidonica	0.03066
NC_008818.1-36443	NA	NaN
NC_013960.1-129580	Nitrosococcus_wardiae	0.18778
NC_013960.1-129580	Nitrosococcus_oceani	0.13889
NC_019566.1-49030	NA	NaN
NC_013960.1-31969	Nitrosococcus_watsonii	0.08551
NC_013960.1-31969	Nitrosococcus_oceani	0.08257
NC_008818.1-75747	NA	NaN
NC_015559.1-6648	Marinomonas_posidonica	0.06591
NZ_CP186025.1-30310	Vibrio_anguillarum	0.00699
NZ_CP186025.1-30310	Aliivibrio_wodanis	0.00929
NZ_CP186025.1-30310	Aliivibrio_salmonicida	0.00935
NC_008818.1-50887	NA	NaN
NC_020520.1-18379	Ilumatobacter_sp	0.09398
NZ_CP186025.1-30351	Vibrio_anguillarum	0.04411
NC_022664.1-87978	Spiribacter_roseus	0.13825
NC_015387.1-7248	NA	NaN
NZ_CP018029.1-11530	Alteromonas_mediterranea	0.03112
NZ_CP017057.1-1926	Ilumatobacter_sp	0.20474
NZ_CP017057.1-1926	Erythrobacter_aurantius	0.16070
NC_021291.1-21083	NA	NaN
NC_013960.1-42046	Nitrosococcus_wardiae	0.13808
NC_007484.1-51694	Nitrosococcus_oceani	0.00001
NC_013960.1-85027	Nitrosococcus_wardiae	0.09447
NC_008818.1-9413	NA	NaN
NC_022664.1-13047	Spiribacter_roseus	0.20525
NC_013960.1-124865	NA	NaN
NC_009663.1-8240	NA	NaN
NC_022664.1-149190	Spiribacter_roseus	0.18798
NC_022664.1-149190	Candidatus_Endolissoclinum_sp	0.18846
NC_022664.1-149190	Spiribacter_salinus	0.18873
NC_013960.1-110082	Nitrosococcus_wardiae	0.08474
NZ_JBREXA010000002.1-7653	Vibrio_anguillarum	0.13894
NZ_JBREXA010000002.1-7653	Aliivibrio_wodanis	0.10501
NZ_JBREXA010000002.1-7653	Aliivibrio_salmonicida	0.13201
NZ_AP043870.1-6392	NA	NaN
NZ_JBREXA010000002.1-2018	Aliivibrio_wodanis	0.07184
NC_015559.1-2801	NA	NaN
NC_013960.1-103303	Nitrosococcus_wardiae	0.03016
NC_013960.1-168785	Nitrosococcus_wardiae	0.09607
NZ_CP186026.1-10462	Vibrio_anguillarum	0.01142
NC_019566.1-8043	NA	NaN
NZ_CP006019.1-13150	NA	NaN
NC_020520.1-10577	NA	NaN
NC_021291.1-14789	Spiribacter_salinus	0.00001
NC_020520.1-12604	NA	NaN
NC_013960.1-68573	NA	NaN
NZ_CP018029.1-6817	NA	NaN
NC_008818.1-68598	NA	NaN
NZ_CP186025.1-19617	Vibrio_anguillarum	0.01620
NC_022664.1-52584	Spiribacter_roseus	0.16056
NC_022664.1-52584	Spiribacter_salinus	0.16122
NC_007484.1-25354	Nitrosococcus_oceani	0.00001
NC_008818.1-67433	NA	NaN
NC_022664.1-91497	Spiribacter_salinus	0.20588
NC_019566.1-53759	NA	NaN
NC_022664.1-89556	Candidatus_Endolissoclinum_sp	0.18846
NC_022664.1-89556	Spiribacter_salinus	0.17214
NC_022664.1-51484	NA	NaN
NZ_CP006019.1-3210	NA	NaN
NC_013960.1-112910	Nitrosococcus_watsonii	0.20553
NC_013960.1-112910	Nitrosococcus_wardiae	0.17138
NC_013960.1-112910	Nitrosococcus_oceani	0.14024
NZ_AP043870.1-4952	Psychrobacter_cryohalolentis	0.15089
NC_007484.1-55182	Nitrosococcus_oceani	0.00001
NC_008818.1-37287	NA	NaN
NZ_CP186026.1-7789	Vibrio_anguillarum	0.00580
NZ_AP043870.1-11693	NA	NaN
NZ_CP018029.1-4285	Alteromonas_mediterranea	0.04630
NZ_CP006019.1-44355	NA	NaN
NZ_CP186025.1-15076	Vibrio_anguillarum	0.01905
NC_008818.1-82013	Palaeococcus_ferrophilus	0.20580
NC_013960.1-42758	NA	NaN
NC_007484.1-43274	Nitrosococcus_oceani	0.00001
NZ_CP186025.1-19924	Vibrio_anguillarum	0.00620
NC_015559.1-13139	Marinomonas_posidonica	0.01328
NC_013960.1-99113	Nitrosococcus_watsonii	0.18831
NC_013960.1-99113	Nitrosococcus_oceani	0.15102
NC_022664.1-155091	Spiribacter_roseus	0.15553
NC_022664.1-153333	Spiribacter_roseus	0.04704
NC_021291.1-4775	Spiribacter_salinus	0.01124
NC_008818.1-68628	NA	NaN
NC_008818.1-37668	NA	NaN
NC_011313.1-2911	Aliivibrio_salmonicida	0.01150
NC_013960.1-45560	Nitrosococcus_wardiae	0.08474
NC_009663.1-44628	Sulfurovum_mangrovi	0.20601
NC_013960.1-34312	Nitrosococcus_wardiae	0.09099
NZ_CP006019.1-9715	NA	NaN
NZ_CP018029.1-11310	Alteromonas_mediterranea	0.13942
NC_022664.1-41813	Spiribacter_roseus	0.06408
NC_011312.1-3983	Aliivibrio_salmonicida	0.00625
NC_011312.1-10506	Aliivibrio_salmonicida	0.01199
NC_013960.1-63684	Nitrosococcus_wardiae	0.12741
NC_021291.1-22436	Spiribacter_salinus	0.02173
NZ_CP017057.1-14712	NA	NaN
NC_008818.1-29375	NA	NaN
NZ_CP186025.1-16654	Vibrio_anguillarum	0.01457
NZ_AP043870.1-4914	NA	NaN
NC_013960.1-77833	NA	NaN
NC_013960.1-72637	Nitrosococcus_wardiae	0.08265
NC_013960.1-72637	Nitrosococcus_oceani	0.09759
NC_008818.1-71615	NA	NaN
NC_022664.1-18836	Spiribacter_roseus	0.09473
NC_022664.1-18836	Spiribacter_salinus	0.11735
NZ_JBREXA010000001.1-3265	Aliivibrio_wodanis	0.02416
NC_007484.1-46942	Nitrosococcus_watsonii	0.18831
NC_007484.1-46942	Nitrosococcus_oceani	0.13940
NZ_JBREXA010000001.1-6292	Aliivibrio_wodanis	0.06603
NC_013960.1-69044	Nitrosococcus_oceani	0.18938
NC_013960.1-119214	Nitrosococcus_wardiae	0.17129
NZ_CP017057.1-18114	NA	NaN
NC_022664.1-67867	NA	NaN
NC_013960.1-13355	Nitrosococcus_oceani	0.13111
NZ_CP018030.1-1193	Alteromonas_mediterranea	0.10407
NC_019566.1-57993	NA	NaN
NC_022664.1-62942	NA	NaN
NZ_JBREXA010000002.1-4467	Aliivibrio_wodanis	0.04138
NC_008818.1-98574	NA	NaN
NZ_CP006019.1-2960	NA	NaN
NZ_CP142840.1-5204	Alteromonas_macleodii	0.00001
NC_007484.1-26982	Nitrosococcus_oceani	0.00001
NC_009663.1-41168	NA	NaN
NZ_CP018029.1-25165	Alteromonas_mediterranea	0.02030
NC_019566.1-50502	NA	NaN
NC_019566.1-59435	NA	NaN
NC_019566.1-12373	NA	NaN
NC_019940.1-253	NA	NaN
NC_008818.1-81814	NA	NaN
NC_020888.1-7795	Thalassolituus_oleivorans	0.02508
NC_019566.1-31358	Sulfurovum_mangrovi	0.18888
NC_013960.1-52064	Nitrosococcus_wardiae	0.17129
NC_008818.1-94782	NA	NaN
NC_019940.1-10909	NA	NaN
NC_021291.1-37333	Spiribacter_salinus	0.00527
NC_009663.1-27271	NA	NaN
NC_022664.1-29913	Spiribacter_roseus	0.17153
NC_022664.1-59576	Spiribacter_roseus	0.12766
NC_013960.1-76235	Nitrosococcus_wardiae	0.15127
NC_022664.1-156017	NA	NaN
NC_019566.1-2209	NA	NaN
NC_022664.1-1093	NA	NaN
NC_007484.1-52605	Nitrosococcus_oceani	0.00001
NC_008818.1-78454	NA	NaN
NC_013960.1-127935	Nitrosococcus_wardiae	0.10310
NC_007484.1-6165	Nitrosococcus_oceani	0.00001
NC_021291.1-27402	Spiribacter_salinus	0.00457
NC_020520.1-15026	NA	NaN
NC_013960.1-161289	Nitrosococcus_watsonii	0.20553
NC_013960.1-161289	Nitrosococcus_wardiae	0.18778
NC_009663.1-33998	NA	NaN
NC_007484.1-46109	Nitrosococcus_oceani	0.00001
NC_008818.1-87716	NA	NaN
NC_013960.1-151240	Nitrosococcus_wardiae	0.02944
NC_021291.1-17134	Spiribacter_salinus	0.01140
NC_022664.1-49060	Spiribacter_roseus	0.20525
NC_022664.1-49060	Spiribacter_salinus	0.18873
NZ_CP142840.1-232	Alteromonas_macleodii	0.00001
NZ_CP018029.1-16897	Alteromonas_mediterranea	0.06542
NC_015559.1-5622	NA	NaN
NZ_CP018029.1-6247	Alteromonas_macleodii	0.00667
NZ_CP018029.1-6247	Alteromonas_mediterranea	0.01408
NZ_CP017057.1-18446	NA	NaN
NC_021291.1-41476	Spiribacter_salinus	0.03118
NC_008818.1-28513	NA	NaN
NC_020520.1-17905	NA	NaN
NZ_CP006019.1-14592	NA	NaN
NC_021291.1-46134	Spiribacter_salinus	0.04013
NC_013960.1-92943	Nitrosococcus_wardiae	0.07264
NC_021291.1-45192	Spiribacter_salinus	0.01613
NC_011313.1-942	Aliivibrio_salmonicida	0.00877
NC_013960.1-146421	NA	NaN
NZ_CP186026.1-3418	NA	NaN
NC_022664.1-76747	Spiribacter_roseus	0.16056
NC_021291.1-26951	Spiribacter_salinus	0.00001
NC_021291.1-26412	Spiribacter_salinus	0.01410
NC_021291.1-18387	Spiribacter_salinus	0.00001
NC_021291.1-45830	Spiribacter_salinus	0.00001
NC_013960.1-119465	Nitrosococcus_watsonii	0.18831
NC_013960.1-119465	Nitrosococcus_wardiae	0.18778
NC_013960.1-119465	Nitrosococcus_oceani	0.20643
NC_013960.1-106973	NA	NaN
NC_013960.1-48349	Nitrosococcus_wardiae	0.07433
NC_008818.1-85901	NA	NaN
NZ_CP186025.1-29830	NA	NaN
NC_015559.1-274	Marinomonas_mediterranea	0.20601
NC_022664.1-87494	Spiribacter_roseus	0.08016
NC_022664.1-87494	Spiribacter_salinus	0.07375
NC_022664.1-84320	NA	NaN
NZ_CP186025.1-10304	Vibrio_anguillarum	0.02820
NC_007484.1-34962	Nitrosococcus_oceani	0.01028
NC_013960.1-103534	NA	NaN
NC_022664.1-71561	Spiribacter_roseus	0.16056
NC_019566.1-19110	NA	NaN
NC_013960.1-141023	Nitrosococcus_watsonii	0.07877
NC_013960.1-141023	Nitrosococcus_oceani	0.10427
NC_015559.1-15921	Marinomonas_posidonica	0.13869
NC_015559.1-15921	Aliivibrio_salmonicida	0.17287
NC_021291.1-41823	Spiribacter_salinus	0.02173
NC_019940.1-5027	NA	NaN
NC_022664.1-37352	NA	NaN
NC_022664.1-94117	NA	NaN
NC_007484.1-20094	Nitrosococcus_oceani	0.00001
NZ_CP018029.1-9714	Alteromonas_macleodii	0.02491
NZ_CP018029.1-9714	Alteromonas_mediterranea	0.01453
NZ_CP017057.1-21097	Erythrobacter_aurantius	0.11766
NC_008818.1-35194	NA	NaN
NC_007484.1-32575	Nitrosococcus_oceani	0.00001
NZ_CP186025.1-8439	Vibrio_anguillarum	0.01142
NC_022664.1-67243	NA	NaN
NC_009663.1-18386	NA	NaN
NC_015387.1-8604	NA	NaN
NC_015559.1-15971	Marinomonas_posidonica	0.07148
NC_021291.1-40403	NA	NaN
NZ_CP006019.1-53974	Palaeococcus_ferrophilus	0.20580
NC_022664.1-44628	NA	NaN
NC_022664.1-108300	Spiribacter_roseus	0.17154
NC_009663.1-39573	NA	NaN
NZ_CP018029.1-6906	Alteromonas_mediterranea	0.05551
NZ_JBREXA010000003.1-95	Aliivibrio_wodanis	0.00001
NZ_AP043870.1-18577	NA	NaN
NC_013960.1-97212	NA	NaN
NC_019566.1-10037	NA	NaN
NZ_JBREXA010000004.1-60	Aliivibrio_wodanis	0.00001
NC_015387.1-9849	NA	NaN
NC_008818.1-36800	NA	NaN
NC_019566.1-16215	NA	NaN
NC_021291.1-30745	Spiribacter_salinus	0.00619
NC_013960.1-27645	NA	NaN
NC_019940.1-5256	NA	NaN
NC_013960.1-14916	Nitrosococcus_wardiae	0.13782
NC_008818.1-12076	NA	NaN
NC_013960.1-144284	NA	NaN
NC_015387.1-7575	NA	NaN
NC_009663.1-13592	NA	NaN
NC_021291.1-7319	Spiribacter_salinus	0.02600
NC_022664.1-27780	Erythrobacter_aurantius	0.10407
NC_008818.1-49748	NA	NaN
NZ_CP018029.1-24827	Alteromonas_mediterranea	0.01930
NC_022664.1-58039	NA	NaN
NC_022664.1-27000	Spiribacter_roseus	0.17153
NC_022664.1-112957	Erythrobacter_litoralis	0.20453
NZ_CP018029.1-13439	Alteromonas_mediterranea	0.01321
NC_015559.1-7415	Marinomonas_posidonica	0.00001
NC_013960.1-120966	Nitrosococcus_wardiae	0.06585
NZ_CP186025.1-22246	Vibrio_anguillarum	0.00001
NC_021291.1-48903	Spiribacter_salinus	0.01140
NC_022664.1-34976	Spiribacter_roseus	0.17153
NC_019566.1-37791	NA	NaN
NC_009663.1-43724	NA	NaN
NC_022664.1-87944	Spiribacter_roseus	0.11634
NC_013960.1-104	Nitrosococcus_wardiae	0.14945
NC_021291.1-22713	Spiribacter_salinus	0.00775
NC_022664.1-68320	NA	NaN
NC_019566.1-46395	NA	NaN
NC_022664.1-45391	Spiribacter_roseus	0.18798
NC_021291.1-19449	Spiribacter_salinus	0.00001
NC_021291.1-49176	Spiribacter_salinus	0.00403
NC_022664.1-154500	Spiribacter_roseus	0.18798
NC_022664.1-54822	NA	NaN
NC_013960.1-158966	Nitrosococcus_wardiae	0.12425
NZ_CP142840.1-11506	Alteromonas_macleodii	0.00001
NC_022664.1-74954	NA	NaN
NC_015559.1-12661	NA	NaN
NC_019940.1-1111	NA	NaN
NC_022664.1-51736	NA	NaN
NC_015387.1-6870	NA	NaN
NZ_CP017057.1-7143	Erythrobacter_litoralis	0.17052
NC_013960.1-121681	NA	NaN
NC_008818.1-101333	NA	NaN
NC_008818.1-45471	NA	NaN
NZ_JBREXA010000002.1-6039	Aliivibrio_wodanis	0.00001
NC_011313.1-1612	Aliivibrio_salmonicida	0.00001
NC_009663.1-39743	NA	NaN
NC_015559.1-7347	Marinomonas_posidonica	0.20571
NC_013960.1-49804	Nitrosococcus_wardiae	0.09099
NZ_CP186026.1-11761	NA	NaN
NC_013960.1-122825	Nitrosococcus_wardiae	0.14641
NC_008818.1-39896	NA	NaN
NC_009663.1-36706	NA	NaN
NC_008818.1-54625	NA	NaN
NC_019940.1-15311	NA	NaN
NC_013960.1-157531	NA	NaN
NC_011313.1-2380	Aliivibrio_salmonicida	0.00001
NC_022664.1-47815	Spiribacter_roseus	0.20525
NC_021291.1-31498	Spiribacter_salinus	0.02526
NC_007484.1-27794	Nitrosococcus_oceani	0.00001
NC_022664.1-12248	NA	NaN
NC_013960.1-83041	Nitrosococcus_wardiae	0.08860
NZ_CP006019.1-49901	NA	NaN
NC_020520.1-22795	Ilumatobacter_sp	0.18738
NC_013960.1-49080	Nitrosococcus_wardiae	0.10366
NC_009663.1-16157	NA	NaN
NZ_CP186026.1-4775	NA	NaN
NC_013960.1-47963	Nitrosococcus_wardiae	0.06457
NC_022664.1-67738	Spiribacter_roseus	0.14965
NC_022664.1-67738	Spiribacter_salinus	0.17241
NC_013960.1-108991	Nitrosococcus_wardiae	0.12741
NC_009663.1-22018	NA	NaN
NC_019566.1-45340	NA	NaN
NC_013960.1-29275	Nitrosococcus_wardiae	0.12119
NC_021291.1-4561	Spiribacter_salinus	0.03166
NC_013960.1-25770	Nitrosococcus_wardiae	0.13106
NC_013960.1-25770	Nitrosococcus_oceani	0.16180
NZ_CP018029.1-7837	Alteromonas_mediterranea	0.02119
NC_019566.1-46875	NA	NaN
NZ_CP006019.1-50627	NA	NaN
NC_015387.1-2026	NA	NaN
NZ_CP186025.1-20027	Vibrio_anguillarum	0.00001
NZ_CP006019.1-39811	NA	NaN
NC_008818.1-84592	NA	NaN
NC_013960.1-67459	Nitrosococcus_watsonii	0.17191
NC_013960.1-67459	Nitrosococcus_wardiae	0.15525
NZ_CP006019.1-6390	NA	NaN
NC_013960.1-117329	Nitrosococcus_wardiae	0.02349
NC_022664.1-107018	Spiribacter_roseus	0.18798
NC_013960.1-9422	Nitrosococcus_wardiae	0.13849
NC_013960.1-49451	NA	NaN
NC_022664.1-130595	Spiribacter_roseus	0.18798
NC_022664.1-89198	Spiribacter_roseus	0.03632
NC_019566.1-38335	NA	NaN
NC_013960.1-139648	Nitrosococcus_wardiae	0.04055
NC_013960.1-103849	NA	NaN
NC_020888.1-12928	Thalassolituus_oleivorans	0.00001
NC_020520.1-2057	NA	NaN
NC_021291.1-33256	Spiribacter_salinus	0.02034
NZ_CP142840.1-13750	Alteromonas_macleodii	0.00477
NC_022664.1-18818	Spiribacter_roseus	0.12440
NC_022664.1-93681	NA	NaN
NC_019566.1-34277	NA	NaN
NC_013960.1-160026	Nitrosococcus_wardiae	0.16038
NC_015387.1-11491	NA	NaN
NC_013960.1-43907	NA	NaN
NZ_CP018029.1-5471	Alteromonas_mediterranea	0.00001
NC_022664.1-154975	NA	NaN
NZ_CP006019.1-36497	NA	NaN
NZ_CP017057.1-2213	Erythrobacter_aurantius	0.12152
NZ_CP017057.1-2213	Erythrobacter_litoralis	0.15436
NC_022664.1-80913	NA	NaN
NC_022664.1-43851	Spiribacter_roseus	0.18798
NC_013960.1-83440	NA	NaN
NZ_AP043870.1-16714	NA	NaN
NC_007484.1-51394	Nitrosococcus_oceani	0.00001
NC_021291.1-38779	Spiribacter_salinus	0.03629
NC_022664.1-47694	NA	NaN
NZ_CP017057.1-18980	NA	NaN
NC_020888.1-15933	Thalassolituus_oleivorans	0.00001
NC_013960.1-158533	NA	NaN
NC_008818.1-40325	NA	NaN
NZ_CP006019.1-56256	Nitrosococcus_wardiae	0.20508
NC_008818.1-95815	NA	NaN
NC_019940.1-6211	Spiribacter_salinus	0.18873
NC_008818.1-24735	NA	NaN
NC_007484.1-32704	Nitrosococcus_oceani	0.00001
NZ_CP006019.1-33785	NA	NaN
NZ_CP018029.1-27805	NA	NaN
NC_019566.1-59470	NA	NaN
NC_009663.1-38265	NA	NaN
NC_013960.1-93915	Nitrosococcus_wardiae	0.07264
NZ_AP043870.1-738	Aliivibrio_salmonicida	0.15710
NC_020888.1-5458	Thalassolituus_oleivorans	0.01776
NC_007484.1-43881	Nitrosococcus_oceani	0.00001
NC_022664.1-67945	Candidatus_Endolissoclinum_sp	0.20566
NZ_CP018029.1-30253	Alteromonas_macleodii	0.20738
NC_019566.1-39566	NA	NaN
NC_008818.1-18302	NA	NaN
NZ_CP018029.1-7279	Alteromonas_mediterranea	0.01846
NZ_JBREXA010000002.1-3128	Aliivibrio_wodanis	0.00001
NC_019566.1-8313	NA	NaN
NC_007484.1-3265	Nitrosococcus_oceani	0.00881
NC_013960.1-124904	Nitrosococcus_wardiae	0.11607
NC_013960.1-26432	Nitrosococcus_wardiae	0.13849
NC_013960.1-116254	Nitrosococcus_wardiae	0.07654
NC_022664.1-142719	NA	NaN
NZ_CP006019.1-50243	NA	NaN
NC_022664.1-144731	Spiribacter_roseus	0.04962
NC_013960.1-117863	Nitrosococcus_wardiae	0.11041
NC_022664.1-99571	NA	NaN
NZ_CP186025.1-24651	Vibrio_anguillarum	0.02137
NC_009663.1-18641	NA	NaN
NC_021291.1-34238	Spiribacter_salinus	0.00634
NC_008818.1-60579	NA	NaN
NC_021291.1-36963	Spiribacter_salinus	0.01850
NC_021291.1-23225	Spiribacter_salinus	0.02816
NC_019566.1-3954	NA	NaN
NC_022664.1-29486	Candidatus_Endolissoclinum_sp	0.11325
NC_019566.1-25183	NA	NaN
NC_019940.1-428	Spiribacter_roseus	0.20525
NC_022664.1-17161	NA	NaN
NC_019566.1-21613	NA	NaN
NC_008818.1-89630	NA	NaN
NZ_JBREXA010000002.1-2905	Aliivibrio_wodanis	0.00459
NC_013960.1-163541	Nitrosococcus_oceani	0.20643
NC_008818.1-41594	NA	NaN
NZ_CP186025.1-31328	Vibrio_anguillarum	0.01941
NC_013960.1-24674	Nitrosococcus_watsonii	0.14014
NC_013960.1-24674	Nitrosococcus_oceani	0.11012
NC_019566.1-9695	Marinomonas_posidonica	0.17216
NC_019566.1-9695	Allochromatium_vinosum	0.18903
NC_019566.1-9695	Vibrio_anguillarum	0.13964
NC_019566.1-9695	Nitrosococcus_watsonii	0.20553
NC_019566.1-9695	Marinomonas_mediterranea	0.18331
NC_019566.1-9695	Staphylococcus_aureus	0.17245
NZ_CP018029.1-8343	Alteromonas_mediterranea	0.05002
NC_021291.1-12355	Spiribacter_salinus	0.00361
NZ_CP017057.1-13593	NA	NaN
NC_013960.1-15494	Nitrosococcus_wardiae	0.10332
NC_013960.1-55448	Nitrosococcus_wardiae	0.13849
NC_008818.1-8269	NA	NaN
NC_022664.1-17514	NA	NaN
NC_022664.1-77581	Spiribacter_roseus	0.18798
NC_022664.1-77581	Candidatus_Endolissoclinum_sp	0.17209
NC_009663.1-32247	NA	NaN
NC_015387.1-3977	NA	NaN
NC_022664.1-18158	NA	NaN
NC_019566.1-50204	NA	NaN
NC_020520.1-8319	NA	NaN
NC_008818.1-70277	NA	NaN
NC_022664.1-49301	Spiribacter_salinus	0.15654
NC_022664.1-41656	Spiribacter_roseus	0.12788
NC_008818.1-35437	NA	NaN
NC_013960.1-70738	Nitrosococcus_wardiae	0.03678
NC_022664.1-56072	NA	NaN
NZ_JBREXA010000002.1-12430	Aliivibrio_wodanis	0.01416
NC_007484.1-55717	Nitrosococcus_oceani	0.00459
NC_009663.1-14002	NA	NaN
NZ_CP006019.1-44023	NA	NaN
NC_019566.1-32125	NA	NaN
NC_008818.1-3721	NA	NaN
NZ_JBREXA010000007.1-86	Aliivibrio_wodanis	0.01146
NZ_JBREXA010000007.1-86	Aliivibrio_salmonicida	0.01150
NZ_CP186025.1-14216	Vibrio_anguillarum	0.02286
NZ_JBREXA010000002.1-4356	Aliivibrio_wodanis	0.00929
NC_008818.1-103075	NA	NaN
NC_011312.1-13746	Aliivibrio_salmonicida	0.00001
NC_019566.1-51421	NA	NaN
NC_019940.1-2841	NA	NaN
NC_013960.1-113481	NA	NaN
NZ_CP017057.1-7355	NA	NaN
NC_007484.1-21652	Nitrosococcus_oceani	0.00001
NC_019566.1-34017	NA	NaN
NC_008818.1-60876	NA	NaN
NC_007484.1-53121	Nitrosococcus_oceani	0.00001
NZ_AP043870.1-10907	Psychrobacter_cryohalolentis	0.07205
NZ_CP018029.1-21243	NA	NaN
NZ_CP142840.1-12283	Alteromonas_macleodii	0.00001
NC_013960.1-161744	NA	NaN
NC_022664.1-87305	Spiribacter_roseus	0.00001
NC_013960.1-76883	NA	NaN
NC_022664.1-153103	NA	NaN
NC_009663.1-28762	Sulfurovum_mangrovi	0.20601
NC_007484.1-50203	Nitrosococcus_oceani	0.00001
NZ_CP017057.1-8358	Alteromonas_stellipolaris	0.18795
NC_022664.1-119824	NA	NaN
NC_019940.1-15074	Ilumatobacter_sp	0.20474
NZ_CP186025.1-30948	Vibrio_anguillarum	0.01608
NC_007484.1-5909	Nitrosococcus_oceani	0.00001
NZ_CP006019.1-27871	Palaeococcus_ferrophilus	0.12822
NC_007484.1-27302	Nitrosococcus_oceani	0.00001
NC_009663.1-50626	NA	NaN
NC_013960.1-132970	Nitrosococcus_wardiae	0.05895
NC_022664.1-139987	NA	NaN
NC_019566.1-28046	NA	NaN
NC_008818.1-5964	NA	NaN
NZ_CP018029.1-35418	Alteromonas_mediterranea	0.03932
NC_022664.1-75277	Spiribacter_roseus	0.05727
NC_008818.1-28356	NA	NaN
NC_013960.1-79144	Nitrosococcus_wardiae	0.09099
NC_013960.1-153462	Nitrosococcus_wardiae	0.05185
NC_013960.1-96965	Nitrosococcus_wardiae	0.09447
NZ_JBREXA010000001.1-6174	NA	NaN
NC_013960.1-101111	Nitrosococcus_wardiae	0.18778
NC_022664.1-61336	Spiribacter_roseus	0.13796
NC_015387.1-7553	NA	NaN
NC_019566.1-5645	NA	NaN
NC_021291.1-8469	Spiribacter_salinus	0.00001
NC_008818.1-90165	NA	NaN
NC_008818.1-77978	NA	NaN
NZ_CP006019.1-35041	NA	NaN
NZ_CP018029.1-3354	Alteromonas_mediterranea	0.00525
NZ_CP142840.1-6322	Alteromonas_macleodii	0.01027
NC_013960.1-49560	Nitrosococcus_wardiae	0.06613
NC_019566.1-16803	NA	NaN
NC_013960.1-115352	NA	NaN
NC_013960.1-153127	NA	NaN
NC_022664.1-63022	NA	NaN
NC_008818.1-10349	NA	NaN
NC_007484.1-17297	Nitrosococcus_oceani	0.00001
NC_015559.1-1305	Marinomonas_posidonica	0.20571
NC_021291.1-37317	Spiribacter_salinus	0.02816
NZ_AP043870.1-3429	NA	NaN
NC_013960.1-93747	Nitrosococcus_wardiae	0.04329
NC_020520.1-3228	NA	NaN
NC_019566.1-30157	NA	NaN
NC_015559.1-6531	Marinomonas_posidonica	0.11104
NC_013960.1-123008	Nitrosococcus_wardiae	0.17138
NZ_CP186025.1-27580	Vibrio_anguillarum	0.01019
NZ_CP186026.1-12547	Vibrio_anguillarum	0.00001
NZ_JBREXA010000002.1-11884	Aliivibrio_wodanis	0.07744
NC_021291.1-18003	Spiribacter_salinus	0.05334
NC_022664.1-34095	Spiribacter_roseus	0.17153
NC_013960.1-43150	NA	NaN
NZ_CP017057.1-3304	Erythrobacter_litoralis	0.15436
NC_022664.1-105127	NA	NaN
NC_009663.1-53311	NA	NaN
NZ_CP006019.1-18997	NA	NaN
NC_019940.1-2409	NA	NaN
NZ_CP006019.1-21257	NA	NaN
NC_008818.1-61180	NA	NaN
NZ_CP006019.1-5428	NA	NaN
NZ_CP142840.1-1693	Alteromonas_macleodii	0.00001
NZ_CP018029.1-10238	Alteromonas_macleodii	0.13214
NC_019566.1-58579	NA	NaN
NZ_CP006019.1-33217	Alteromonas_stellipolaris	0.20523
NZ_CP017057.1-13968	NA	NaN
NZ_AP043870.1-8372	NA	NaN
